"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
"plmw","1","p450","a37",-0.56043956043956,0.0463459058940647
"plmw","1","p450","a52",-0.659340659340659,0.0142255785114567
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","1","ci2","a28",-0.664835164835165,0.0131655758455502
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","1","shell","a28",0.649244080499261,0.0163391764740486
"plmw","1","shell","a33",0.569464087556555,0.042206663116747
"plmw","1","shell","a34",0.569464087556555,0.042206663116747
"plmw","1","shell","a37",-0.740028210399581,0.0038257568009028
"plmw","1","shell","a39",0.569464087556555,0.042206663116747
"plmw","1","shell","a43",0.569464087556555,0.042206663116747
"plmw","1","shell","a44",0.569464087556555,0.042206663116747
"plmw","1","shell","a46",0.569464087556555,0.042206663116747
"plmw","1","shell","a49",0.569464087556555,0.042206663116747
"plmw","1","shell","a60",0.569464087556555,0.042206663116747
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","3","sod","a37",-0.689285714285714,0.00447373445090626
"plmw","3","sod","a51",-0.567857142857143,0.0272283567088618
"plmw","3","sod","a61",0.514285714285714,0.0498392334714206
NA,NA,NA,NA,NA,NA
"plmw","3","ci1","a37",0.668001854491459,0.00649411449347159
"plmw","3","ci1","a50",0.677102697195703,0.00555717285500856
"plmw","3","ci1","a51",0.651620337623821,0.00849060427595494
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","3","ci3","a21",0.537980554409801,0.0385810675749307
"plmw","3","ci3","a22",0.582663324709618,0.0226432443790794
"plmw","3","ci3","a24",0.641644581505377,0.00992354525062478
"plmw","3","ci3","a25",0.514745513853896,0.0496001186991397
"plmw","3","ci3","a27",0.537980554409801,0.0385810675749307
"plmw","3","ci3","a28",0.536193243597808,0.039357062642305
"plmw","3","ci3","a62",0.52368206791386,0.0451185646438721
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","5","p450","a57",-0.626470588235294,0.00941397730678362
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","5","shell","a53",-0.53715982165605,0.0319002694592765
"plmw","5","shell","a56",-0.498896382305208,0.0491588614676945
"plmw","5","shell","a57",-0.622516724823313,0.0100114510669036
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","4","ci1","a21",0.622377622377622,0.0306758950616401
"plmw","4","ci1","a24",0.608391608391608,0.0358059970520292
"plmw","4","ci1","a55",0.629370629370629,0.0283196712957601
"plmw","4","ci1","a56",0.629370629370629,0.0283196712957601
"plmw","4","ci1","a61",0.657342657342657,0.020185498509854
"plmw","4","ci1","a62",0.58041958041958,0.0478559768420606
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","4","ci3","a21",0.644484350871279,0.0236773475803482
"plmw","4","ci3","a22",0.609458027454361,0.0353946454668788
"plmw","4","ci3","a24",0.658494880238045,0.0198921335249136
"plmw","4","ci3","a25",0.661997512579737,0.0190194558338805
"plmw","4","ci3","a27",0.584939601062519,0.045739074410112
"plmw","4","ci3","a28",0.612960659796053,0.0340673316633562
"plmw","4","ci3","a30",0.619965924479436,0.0315202260794163
"plmw","4","ci3","a40",0.588442233404211,0.0441447742190633
"plmw","4","ci3","a52",0.612960659796053,0.0340673316633562
"plmw","4","ci3","a55",0.595447498087594,0.041074783467649
NA,NA,NA,NA,NA,NA
"plmw","4","shell","a22",0.671328671328671,0.0168314561868934
"plmw","4","shell","a24",0.587412587412587,0.0446092964633631
"plmw","4","shell","a51",0.608391608391608,0.0358059970520292
"plmw","4","shell","a52",0.741258741258741,0.00580115047447816
NA,NA,NA,NA,NA,NA
"plmw","2","p450","a21",0.47781217750258,0.0449121511882242
"plmw","2","p450","a38",0.492260061919505,0.0379650212831526
"plmw","2","p450","a40",0.48813209494324,0.0398595309009999
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"plmw","2","shell","a52",0.533539731682147,0.0225880297983214
