"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","4","ci1","a72",0.847576732313555,0.0019563760883019
"km5","4","ci1","a76",0.87806510397951,0.000832692255795298
NA,NA,NA,NA,NA,NA
"km5","4","ci2","a77",0.684848484848485,0.0288827975067327
NA,NA,NA,NA,NA,NA
"km5","4","ci3","a72",0.709090909090909,0.0216659233675323
"km5","4","ci3","a77",0.733333333333333,0.0158005962505716
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","2","ci3","a72",-0.525337214613318,0.0251660821170501
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","1","sod","a77",0.514615384615385,0.00848653210284245
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","1","shell","a3",0.425466443723428,0.0339749346247702
"km5","1","shell","a65",0.425466443723428,0.0339749346247702
"km5","1","shell","a66",0.399692255902931,0.0477550155776854
"km5","1","shell","a70",0.39661474093929,0.0496570672669763
"km5","1","shell","a73",0.41815734568478,0.0375116011776007
"km5","1","shell","a74",0.39661474093929,0.0496570672669763
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","3","p450","a66",0.587412587412587,0.0446092964633631
"km5","3","p450","a76",0.587412587412587,0.0446092964633631
"km5","3","p450","a77",0.678321678321678,0.0153173290532818
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","3","ci1","a3",0.636363636363636,0.0260968910527031
"km5","3","ci1","a65",0.636363636363636,0.0260968910527031
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
