"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km4","2","ci1","a72",0.847576732313555,0.0019563760883019
"km4","2","ci1","a76",0.87806510397951,0.000832692255795298
NA,NA,NA,NA,NA,NA
"km4","2","ci2","a77",0.684848484848485,0.0288827975067327
NA,NA,NA,NA,NA,NA
"km4","2","ci3","a72",0.709090909090909,0.0216659233675323
"km4","2","ci3","a77",0.733333333333333,0.0158005962505716
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km4","4","sod","a77",0.552709359605911,0.00187536731859694
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km4","4","shell","a74",0.395861562308008,0.0335268026144662
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
