"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","7","ci1","a21",0.711303297442365,0.0316565570333023
"reporting_area","7","ci1","a24",0.820090860580609,0.00678753281924394
"reporting_area","7","ci1","a25",0.828459134668166,0.00579537319943979
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","7","ci3","a25",0.733333333333333,0.0245541500714697
NA,NA,NA,NA,NA,NA
"reporting_area","7","shell","a24",0.683333333333333,0.0424422720870723
"reporting_area","7","shell","a50",0.666666666666667,0.0498672305688852
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","11","sod","a47",-0.546428571428571,0.0350666602167098
NA,NA,NA,NA,NA,NA
"reporting_area","11","ci1","a23",0.677423706182358,0.0055261944595193
"reporting_area","11","ci1","a26",0.670255201355031,0.0062513262005881
"reporting_area","11","ci1","a29",0.655918191700378,0.00792569406900001
"reporting_area","11","ci1","a31",0.666670948941368,0.00664096522470659
"reporting_area","11","ci1","a32",0.666670948941368,0.00664096522470659
"reporting_area","11","ci1","a33",0.630828424804735,0.0116834936312873
"reporting_area","11","ci1","a34",0.648749686873052,0.00888515707255388
"reporting_area","11","ci1","a35",0.666670948941368,0.00664096522470659
"reporting_area","11","ci1","a36",0.666670948941368,0.00664096522470659
"reporting_area","11","ci1","a39",0.637996929632062,0.0104921857789577
"reporting_area","11","ci1","a41",0.677423706182358,0.0055261944595193
"reporting_area","11","ci1","a42",0.677423706182358,0.0055261944595193
"reporting_area","11","ci1","a43",0.648749686873052,0.00888515707255388
"reporting_area","11","ci1","a44",0.659502444114042,0.00747750984198747
"reporting_area","11","ci1","a45",0.666670948941368,0.00664096522470659
"reporting_area","11","ci1","a46",0.648749686873052,0.00888515707255388
"reporting_area","11","ci1","a47",0.709681977905327,0.00304032766691731
"reporting_area","11","ci1","a48",0.677423706182358,0.0055261944595193
"reporting_area","11","ci1","a49",0.677423706182358,0.0055261944595193
"reporting_area","11","ci1","a58",0.641581182045725,0.00993321869072838
"reporting_area","11","ci1","a59",0.677423706182358,0.0055261944595193
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","11","ci3","a21",-0.597496483781353,0.0186648541681687
"reporting_area","11","ci3","a22",-0.661897302392517,0.00718932344524514
"reporting_area","11","ci3","a24",-0.593918660525177,0.019571153392625
"reporting_area","11","ci3","a25",-0.697675534954274,0.00383056011831284
"reporting_area","11","ci3","a27",-0.703042269838538,0.00345932815745131
"reporting_area","11","ci3","a28",-0.649374920995901,0.00879802451041756
"reporting_area","11","ci3","a30",-0.649374920995901,0.00879802451041756
"reporting_area","11","ci3","a56",-0.622541246574583,0.0131889495800896
"reporting_area","11","ci3","a61",-0.610018865177968,0.0157440174018908
"reporting_area","11","ci3","a62",-0.615385600062232,0.0146060909187162
NA,NA,NA,NA,NA,NA
"reporting_area","11","shell","a50",-0.582663324709618,0.0226432443790794
"reporting_area","11","shell","a54",-0.534405932785816,0.0401446242953252
"reporting_area","11","shell","a57",-0.543342486845779,0.0363214665417053
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","10","sod","a21",0.526315789473684,0.020618905425446
"reporting_area","10","sod","a22",0.478947368421053,0.0380171376997969
"reporting_area","10","sod","a24",0.463157894736842,0.0458188429438651
"reporting_area","10","sod","a25",0.489473684210526,0.0334152620695394
"reporting_area","10","sod","a26",0.470175438596491,0.0422131601145876
"reporting_area","10","sod","a27",0.536842105263158,0.0177904519031711
"reporting_area","10","sod","a28",0.480701754385965,0.0372180207633201
"reporting_area","10","sod","a30",0.528070175438596,0.0201243157619699
"reporting_area","10","sod","a38",0.468421052631579,0.0430934245154804
"reporting_area","10","sod","a40",0.594736842105263,0.0072352591409619
"reporting_area","10","sod","a61",0.501754385964912,0.0286063257781091
"reporting_area","10","sod","a62",0.531578947368421,0.0191633291697046
NA,NA,NA,NA,NA,NA
"reporting_area","10","ci1","a37",0.566404786025944,0.0114613964749233
"reporting_area","10","ci1","a50",0.567284296563251,0.0113056038466928
"reporting_area","10","ci1","a51",0.468779116384826,0.0429126323074382
"reporting_area","10","ci1","a61",0.456465968862523,0.0494721414481123
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","10","shell","a23",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a26",0.487933351053043,0.0340601829253935
"reporting_area","10","shell","a29",0.549363808919433,0.0148371207437017
"reporting_area","10","shell","a31",0.456340544150328,0.0495426681038249
"reporting_area","10","shell","a32",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a33",0.459850856028407,0.0475975217239135
"reporting_area","10","shell","a34",0.468626635723606,0.0429895509961506
"reporting_area","10","shell","a35",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a36",0.647652541505658,0.00271635322464459
"reporting_area","10","shell","a38",0.487933351053043,0.0340601829253935
"reporting_area","10","shell","a39",0.658183477139896,0.00218689942420003
"reporting_area","10","shell","a41",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a42",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a43",0.491443662931122,0.0326043150051796
"reporting_area","10","shell","a44",0.491443662931122,0.0326043150051796
"reporting_area","10","shell","a45",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a46",0.491443662931122,0.0326043150051796
"reporting_area","10","shell","a47",0.50548491044344,0.0272582540288271
"reporting_area","10","shell","a48",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a49",0.479157571357844,0.0379206988408449
"reporting_area","10","shell","a58",0.529179515620476,0.0198164544341073
"reporting_area","10","shell","a59",0.479157571357844,0.0379206988408449
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","13","shell","a23",0.543454674290489,0.044582294662733
"reporting_area","13","shell","a26",0.554455781057503,0.03962437997285
"reporting_area","13","shell","a32",0.554455781057503,0.03962437997285
"reporting_area","13","shell","a33",0.532453567523475,0.0499791606645887
"reporting_area","13","shell","a34",0.558856223764308,0.0377594169823758
"reporting_area","13","shell","a39",0.627063085719795,0.0163878549814109
"reporting_area","13","shell","a41",0.543454674290489,0.044582294662733
"reporting_area","13","shell","a43",0.627063085719795,0.0163878549814109
"reporting_area","13","shell","a44",0.627063085719795,0.0163878549814109
"reporting_area","13","shell","a46",0.627063085719795,0.0163878549814109
"reporting_area","13","shell","a47",0.563256666471114,0.0359599671796214
"reporting_area","13","shell","a49",0.543454674290489,0.044582294662733
"reporting_area","13","shell","a58",0.554455781057503,0.03962437997285
"reporting_area","13","shell","a60",0.550055338350697,0.0415562122888211
NA,NA,NA,NA,NA,NA
"reporting_area","9","p450","a22",0.828571428571429,0.0415626822157433
"reporting_area","9","p450","a24",0.828571428571429,0.0415626822157433
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","9","ci1","a21",0.811679449913428,0.0498575851013405
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"reporting_area","9","shell","a21",-0.828571428571429,0.0415626822157433
"reporting_area","9","shell","a22",-0.828571428571429,0.0415626822157433
"reporting_area","9","shell","a55",-0.885714285714286,0.0188454810495626
