"Comparison","Z","P.unadj","P.adj"
"Brackenwood Ln - Chambers Bay Park",-3.26303965828913,0.00110224094251768,0.0407984393934714
"Broad Spit (Fisherman's Point) - Chambers Bay Park",-3.38692726319662,0.000706801241441969,0.0331691725448124
"Brackenwood Ln - Des Moines Marina",-3.1211683687983,0.00180135011178579,0.0498310325660321
"Broad Spit (Fisherman's Point) - Des Moines Marina",-3.24505597370579,0.00117427539244701,0.0422739141280925
"Arroyo Beach - Eastsound, Fishing Bay",3.68757424676301,0.000226402044895921,0.0198328191328827
"Blair Waterway #2 - Eastsound, Fishing Bay",3.18511035842797,0.00144698815904737,0.0452700581187678
"Chambers Bay Park - Eastsound, Fishing Bay",4.3840226639843,1.16507644246093e-05,0.00612364178157466
"Cherry Point Aquatic Reserve, Conoco Phillips - Eastsound, Fishing Bay",3.29101427875211,0.000998268460814097,0.0397492350760522
"Chimacum Creek delta - Eastsound, Fishing Bay",3.46086018870593,0.000538452378278331,0.028878629594193
"Des Moines Marina - Eastsound, Fishing Bay",4.24215137449347,2.21387280800363e-05,0.00646450859937061
"Eagle Harbor Dr - Eastsound, Fishing Bay",3.53479311421523,0.000408094539207252,0.0261578646106502
"Eastsound, Fishing Bay - Gig Harbor Boat Launch",-4.02634715949333,5.6650032743238e-05,0.00930476787807684
"Chambers Bay Park - Hood Canal Holly",3.61461076740482,0.000300799192453114,0.0239545538717207
"Des Moines Marina - Hood Canal Holly",3.45919855637187,0.000541785348990724,0.0284762379429524
"Gig Harbor Boat Launch - Hood Canal Holly",3.22279688325133,0.00126945536880045,0.0438964303843102
"Arroyo Beach - Jamestown",3.77042653652503,0.000162968771574671,0.0158622937666013
"Blair Waterway #2 - Jamestown",3.17391135208134,0.00150399617817072,0.0465000230145017
"Chambers Bay Park - Jamestown",4.48725398052879,7.21470484094822e-06,0.00632008144067064
"Cherry Point Aquatic Reserve, Conoco Phillips - Jamestown",3.28992328426087,0.00100214701196913,0.0393080947381323
"Chimacum Creek delta - Jamestown",3.47598015662426,0.000508989945369706,0.0290788168789475
"Des Moines Marina - Jamestown",4.33184176949584,1.4786719590515e-05,0.0055513570119819
"Eagle Harbor Dr - Jamestown",3.55696961871185,0.00037515752414202,0.0252798454729546
"Gig Harbor Boat Launch - Jamestown",4.0954400963753,4.21367172869649e-05,0.00790966378786741
"Chambers Bay Park - Locust Beach",3.20109585583539,0.0013690597940045,0.0449736142330478
"Arroyo Beach - Manchester, Stormwater Outfall",3.25417117937535,0.00113723730418829,0.0415091616028727
"Chambers Bay Park - Manchester, Stormwater Outfall",3.98838160315071,6.65255905507452e-05,0.00971273622040879
"Des Moines Marina - Manchester, Stormwater Outfall",3.84651031365988,0.000119812089663342,0.0136898335493593
"Eagle Harbor Dr - Manchester, Stormwater Outfall",3.13915205338165,0.00169437502867181,0.047879758874726
"Gig Harbor Boat Launch - Manchester, Stormwater Outfall",3.63070609865974,0.000282646897974165,0.0232123764961283
"Chambers Bay Park - Maristone Island",3.29503072781594,0.000984109182303499,0.0397882912475938
"Des Moines Marina - Maristone Island",3.13961851678299,0.00169167970497563,0.0483231985290864
"Eastsound, Fishing Bay - Minter Bay",-3.54878042444672,0.000387019659886755,0.0254271916545598
"Jamestown - Minter Bay",-3.57229194937707,0.000353870591133245,0.025134376040491
"Manchester, Stormwater Outfall - Minter Bay",-3.15313936361314,0.0016152467308086,0.0476951506580338
"Arroyo Beach - Penn Cove Reference",3.21477090052193,0.00130548667937832,0.0439848588898235
"Chambers Bay Park - Penn Cove Reference",3.95241423398402,7.73666622958843e-05,0.0107010309743992
"Des Moines Marina - Penn Cove Reference",3.81054294449319,0.000138661921338323,0.0151834803865463
"Gig Harbor Boat Launch - Penn Cove Reference",3.59473872949305,0.000324717277084599,0.0243816286908093
"Minter Bay - Penn Cove Reference",3.11717199444645,0.0018259500999632,0.0499853839864925
"Eastsound, Fishing Bay - Pennrose Point State Park",-3.22307591477059,0.00126821937677209,0.044438406962094
"Jamestown - Pennrose Point State Park",-3.21550053531551,0.00130217251957557,0.0444429789798
"Eastsound, Fishing Bay - Purdy, Burley Lagoon",-3.26903421981691,0.00107915249458351,0.0411016341415283
"Jamestown - Purdy, Burley Lagoon",-3.26584533607266,0.00109137840625669,0.0409734635948939
"Chambers Bay Park - Raft Island Park",3.46685475023371,0.000526586359438238,0.0288306031792436
"Des Moines Marina - Raft Island Park",3.32498346074288,0.0008842378032139,0.036885348362637
"Chambers Bay Park - Rocky Point",3.20309404301132,0.00135959574986408,0.0452280712739594
"Arroyo Beach - Shilshole Bay",3.58031793210647,0.000343176395010235,0.0250518768357472
"Chambers Bay Park - Shilshole Bay",4.28611149236386,1.81827758226847e-05,0.00597304185775192
"Cherry Point Aquatic Reserve, Conoco Phillips - Shilshole Bay",3.19310310713168,0.00140752679064131,0.0445660289856066
"Chimacum Creek delta - Shilshole Bay",3.36294901708549,0.000771146040107666,0.034940892989706
"Des Moines Marina - Shilshole Bay",4.14424020287303,3.40942230912859e-05,0.00814541984399085
"Eagle Harbor Dr - Shilshole Bay",3.4368819425948,0.00058845203289258,0.0286379989341056
"Gig Harbor Boat Launch - Shilshole Bay",3.92843598787289,8.55001017133533e-05,0.0112347133651346
"Minter Bay - Shilshole Bay",3.45086925282629,0.000558784199868222,0.0277072618349753
"Pennrose Point State Park - Shilshole Bay",3.12516474315016,0.00177705506188693,0.0496819223684983
"Purdy, Burley Lagoon - Shilshole Bay",3.17112304819648,0.0015185080586108,0.0464027811398743
"Chambers Bay Park - Silverdale, Dyes Inlet",3.16313029949277,0.00156082455513858,0.046611896942093
"Arroyo Beach - Skiff Point",3.49057285249589,0.000481986182467631,0.0287877201710213
"Chambers Bay Park - Skiff Point",4.20418581815085,2.62023617533723e-05,0.00688598066878624
"Chimacum Creek delta - Skiff Point",3.28102334287248,0.0010343118379619,0.0399731104435863
"Des Moines Marina - Skiff Point",4.06231452866002,4.8588549089497e-05,0.00851271380047988
"Eagle Harbor Dr - Skiff Point",3.35495626838178,0.000793775318843867,0.0353566362359607
"Gig Harbor Boat Launch - Skiff Point",3.84651031365988,0.000119812089663342,0.0143120987106938
"Minter Bay - Skiff Point",3.36894357861327,0.000754568731668453,0.0347895899442929
"Eastsound, Fishing Bay - Squaxin Island",-3.1651284866687,0.0015501448163528,0.0468250641077604
"Jamestown - Squaxin Island",-3.15202230827388,0.00162143885064247,0.0473460144387601
"Brackenwood Ln - Suquamish Stormwater Outfall",-3.40690913495589,0.000657029963275674,0.0313940862452449
"Broad Spit (Fisherman's Point) - Suquamish Stormwater Outfall",-3.53079673986338,0.000414309995287116,0.0259239682765367
"Eastsound, Fishing Bay - Suquamish Stormwater Outfall",-4.52789214065106,5.95749752584558e-06,0.00782815174896109
"Hood Canal Holly - Suquamish Stormwater Outfall",-3.77221188281851,0.000161806758639455,0.0163549292963265
"Jamestown - Suquamish Stormwater Outfall",-4.64485509594249,3.40315231931089e-06,0.00894348429514902
"Locust Beach - Suquamish Stormwater Outfall",-3.34496533250215,0.000822928558058245,0.0354533811570011
"Manchester, Stormwater Outfall - Suquamish Stormwater Outfall",-4.13225107981747,3.59227704005952e-05,0.00786708671773035
"Maristone Island - Suquamish Stormwater Outfall",-3.45263184322963,0.000555146109341799,0.0280562302951971
"Penn Cove Reference - Suquamish Stormwater Outfall",-4.09628371065078,4.19835367205195e-05,0.00848713342319426
"Raft Island Park - Suquamish Stormwater Outfall",-3.61072422690047,0.000305343192629321,0.0236012326538193
"Rocky Point - Suquamish Stormwater Outfall",-3.34696351967808,0.000817019614800364,0.0357854591282559
"Salmon Bay, Commodore Park - Suquamish Stormwater Outfall",-3.14914298926128,0.0016375005145465,0.047289575299211
"Shilshole Bay - Suquamish Stormwater Outfall",-4.42998096903062,9.42414044659939e-06,0.0061916602734158
"Silverdale, Dyes Inlet - Suquamish Stormwater Outfall",-3.30699977615953,0.000943009673692127,0.0387223347259829
"Skiff Point - Suquamish Stormwater Outfall",-4.34805529481761,1.37349980029509e-05,0.00601592912529248
"Eastsound, Fishing Bay - Thea Foss Waterway",-3.91092997619537,9.19414271928297e-05,0.0115058128887027
"Jamestown - Thea Foss Waterway",-3.99661310992446,6.42551869460009e-05,0.0099330959584759
"Manchester, Stormwater Outfall - Thea Foss Waterway",-3.49388768015558,0.000476041253571105,0.0290938701019736
"Penn Cove Reference - Thea Foss Waterway",-3.45597474415196,0.000548306693232328,0.0282539213689129
"Shilshole Bay - Thea Foss Waterway",-3.80772253929663,0.000140252507880486,0.0147433436283966
"Skiff Point - Thea Foss Waterway",-3.72136529617728,0.000198148556009702,0.0179563587997757
"Eastsound, Fishing Bay - Tulalip Bay",-3.66714447254272,0.00024527422946603,0.0207929250011848
"Jamestown - Tulalip Bay",-3.74758535456425,0.000178545088468491,0.0167577318748284
"Manchester, Stormwater Outfall - Tulalip Bay",-3.23374140515506,0.00122180029221575,0.0433904211884188
"Penn Cove Reference - Tulalip Bay",-3.19434112630163,0.00140150402421381,0.0449164948248036
"Shilshole Bay - Tulalip Bay",-3.55988815788618,0.000371012771140765,0.0256584621725771
"Skiff Point - Tulalip Bay",-3.4701430782756,0.000520181187504744,0.0290858757609036
"Chambers Bay Park - Williams Olson Park",3.33697258379844,0.000846963024570227,0.0359003036866219
"Des Moines Marina - Williams Olson Park",3.19510129430761,0.00139781771209472,0.0453514191035175
"Suquamish Stormwater Outfall - Williams Olson Park",3.4808420604652,0.000499840136081248,0.0291906639471449
