"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","4","sod","a28",-0.636363636363636,0.0479117261299753
NA,NA,NA,NA,NA,NA
"km5","4","ci1","a101",0.792697663314835,0.00623823376894284
"km5","4","ci1","a103",0.695134873983779,0.0256465440085638
"km5","4","ci1","a109",0.841479057980364,0.00227104319813121
"km5","4","ci1","a24",0.652451153651441,0.0408743307414565
"km5","4","ci1","a25",0.713427896983352,0.0205214118768504
"km5","4","ci1","a50",0.670744176651015,0.0337581369926527
"km5","4","ci1","a51",0.695134873983779,0.0256465440085638
"km5","4","ci1","a72",0.847576732313555,0.0019563760883019
"km5","4","ci1","a76",0.87806510397951,0.000832692255795298
"km5","4","ci1","a95",0.695134873983779,0.0256465440085638
"km5","4","ci1","a96",0.670744176651015,0.0337581369926527
NA,NA,NA,NA,NA,NA
"km5","4","ci2","a77",0.684848484848485,0.0288827975067327
NA,NA,NA,NA,NA,NA
"km5","4","ci3","a131",0.636363636363636,0.0479117261299753
"km5","4","ci3","a24",0.648484848484848,0.0425401276844894
"km5","4","ci3","a25",0.745454545454545,0.01333014631544
"km5","4","ci3","a72",0.709090909090909,0.0216659233675323
"km5","4","ci3","a77",0.733333333333333,0.0158005962505716
"km5","4","ci3","a98",0.648484848484848,0.0425401276844894
NA,NA,NA,NA,NA,NA
"km5","4","shell","a20",0.636363636363636,0.0479117261299753
"km5","4","shell","a24",0.660606060606061,0.0375883775714092
"km5","4","shell","a9",0.636363636363636,0.0479117261299753
NA,NA,NA,NA,NA,NA
"km5","2","p450","a131",0.508771929824561,0.0310685384072962
"km5","2","p450","a28",-0.48813209494324,0.0398595309009999
"km5","2","p450","a30",-0.51702786377709,0.0280061473637871
NA,NA,NA,NA,NA,NA
"km5","2","sod","a107",-0.471620227038184,0.0481689767895532
"km5","2","sod","a113",-0.481940144478844,0.0428358312469992
NA,NA,NA,NA,NA,NA
"km5","2","ci1","a121",0.528439599738987,0.0241653387694885
"km5","2","ci1","a93",0.528439599738987,0.0241653387694885
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","2","ci3","a109",-0.471562539101718,0.0482001372234995
"km5","2","ci3","a72",-0.525337214613318,0.0251660821170501
NA,NA,NA,NA,NA,NA
"km5","2","shell","a126",0.503872034106901,0.0330047923646446
"km5","2","shell","a50",-0.577181284970814,0.0121404466875772
"km5","2","shell","a51",-0.485286590225908,0.0412069765141219
"km5","2","shell","a55",-0.510067182067231,0.0305716987857472
"km5","2","shell","a57",-0.471863769645192,0.0480375941542857
NA,NA,NA,NA,NA,NA
"km5","1","p450","a101",-0.456923076923077,0.0216639365627844
"km5","1","p450","a102",-0.465384615384615,0.0190615928407545
"km5","1","p450","a104",-0.432307692307692,0.0309104974059229
"km5","1","p450","a108",-0.464615384615385,0.019287095935427
"km5","1","p450","a119",-0.449230769230769,0.0242731405535705
"km5","1","p450","a125",-0.403076923076923,0.0457295750034494
"km5","1","p450","a21",-0.400769230769231,0.04710305428021
"km5","1","p450","a27",-0.405384615384615,0.0443877584152008
"km5","1","p450","a88",-0.45,0.0240013133707699
NA,NA,NA,NA,NA,NA
"km5","1","sod","a100",0.425384615384615,0.0340130010967161
"km5","1","sod","a101",0.501538461538461,0.0106415403711941
"km5","1","sod","a102",0.507692307692308,0.00957690315151472
"km5","1","sod","a103",0.459230769230769,0.0209271986973278
"km5","1","sod","a104",0.462307692307692,0.0199766787123492
"km5","1","sod","a106",0.542307692307692,0.0051011222636046
"km5","1","sod","a107",0.455384615384615,0.0221666852459497
"km5","1","sod","a108",0.483846153846154,0.0142615230868413
"km5","1","sod","a109",0.453846153846154,0.0226788528638702
"km5","1","sod","a11",0.423846153846154,0.0347350418268229
"km5","1","sod","a111",0.396923076923077,0.049463872171231
"km5","1","sod","a114",0.435384615384615,0.0296064142403141
"km5","1","sod","a116",0.465384615384615,0.0190615928407545
"km5","1","sod","a118",0.403076923076923,0.0457295750034494
"km5","1","sod","a119",0.459230769230769,0.0209271986973278
"km5","1","sod","a123",0.436923076923077,0.0289711242169073
"km5","1","sod","a124",0.407692307692308,0.0430771182607268
"km5","1","sod","a21",0.441538461538462,0.0271306416492276
"km5","1","sod","a24",0.421538461538462,0.0358409343795685
"km5","1","sod","a25",0.449230769230769,0.0242731405535705
"km5","1","sod","a26",0.427692307692308,0.0329524234936007
"km5","1","sod","a27",0.466153846153846,0.0188382433440184
"km5","1","sod","a28",0.456153846153846,0.0219141414288611
"km5","1","sod","a30",0.473846153846154,0.0167198980120467
"km5","1","sod","a38",0.474615384615385,0.0165192524650073
"km5","1","sod","a40",0.503846153846154,0.010231357533069
"km5","1","sod","a60",0.416153846153846,0.0385303483516848
"km5","1","sod","a61",0.467692307692308,0.0183979447495526
"km5","1","sod","a62",0.474615384615385,0.0165192524650073
"km5","1","sod","a77",0.514615384615385,0.00848653210284245
"km5","1","sod","a80",0.564615384615385,0.00327838824416071
"km5","1","sod","a84",0.419230769230769,0.0369746442117793
"km5","1","sod","a86",0.501538461538461,0.0106415403711941
"km5","1","sod","a88",0.529230769230769,0.00652124189178527
"km5","1","sod","a90",0.43,0.0319184105924664
"km5","1","sod","a92",0.497692307692308,0.0113554309557014
"km5","1","sod","a95",0.5,0.0109224962959504
"km5","1","sod","a96",0.466923076923077,0.0186170323333126
"km5","1","sod","a98",0.463846153846154,0.019514767792475
NA,NA,NA,NA,NA,NA
"km5","1","ci1","a100",0.523618378665386,0.00722514701881627
"km5","1","ci1","a103",0.410257698748138,0.0416561222779834
"km5","1","ci1","a104",0.461154330547719,0.0203287695287049
"km5","1","ci1","a105",0.513207703979108,0.00869942488745923
"km5","1","ci1","a106",0.458840847284101,0.0210502325934034
"km5","1","ci1","a110",0.468480360882507,0.018175682591921
"km5","1","ci1","a111",0.506652834732193,0.00975024706862682
"km5","1","ci1","a112",0.478119874480912,0.0156299329562724
"km5","1","ci1","a116",0.396376799166434,0.049806558261285
"km5","1","ci1","a117",0.464238974899208,0.0193982312897165
"km5","1","ci1","a118",0.405630732220903,0.0442465011645361
"km5","1","ci1","a123",0.428765564857076,0.0324682506537335
"km5","1","ci1","a124",0.409486537660265,0.0420793286901147
"km5","1","ci1","a126",0.473878488497614,0.016711423895617
"km5","1","ci1","a127",0.463467813811336,0.0196275466846787
"km5","1","ci1","a128",0.489687290798999,0.0129687546964337
"km5","1","ci1","a129",0.522847217577514,0.00732665373095687
"km5","1","ci1","a37",0.52014815376996,0.00769136758785138
"km5","1","ci1","a50",0.518220251050279,0.00796105944416547
"km5","1","ci1","a51",0.446116689334206,0.0253991164551586
"km5","1","ci1","a52",0.401389346237605,0.0467308388538177
"km5","1","ci1","a61",0.397533540798242,0.0490831066447504
"km5","1","ci1","a83",0.447659011509951,0.0248362972415239
"km5","1","ci1","a84",0.42221069561016,0.0355159359344248
"km5","1","ci1","a85",0.4141135041875,0.0395902397003727
"km5","1","ci1","a86",0.483518002096019,0.0143371836181958
"km5","1","ci1","a87",0.434934853560056,0.0297942332854386
"km5","1","ci1","a89",0.444188786614525,0.0261170629319387
"km5","1","ci1","a91",0.463467813811336,0.0196275466846787
"km5","1","ci1","a94",0.50896631799581,0.00936794822680342
"km5","1","ci1","a97",0.459226427828038,0.0209285653367877
"km5","1","ci1","a98",0.436091595191864,0.0293131020161603
"km5","1","ci1","a99",0.45691294456442,0.0216672171440817
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"km5","1","shell","a10",0.408924800793856,0.0423897350164912
"km5","1","shell","a13",0.402385081496118,0.0461379959224621
"km5","1","shell","a2",0.403539149607483,0.0454582913583732
"km5","1","shell","a20",0.425851133093884,0.0337964323226649
"km5","1","shell","a23",0.399692255902931,0.0477550155776854
"km5","1","shell","a29",0.448163116580284,0.024654540234347
"km5","1","shell","a3",0.425466443723428,0.0339749346247702
"km5","1","shell","a32",0.409694179534766,0.0419650443662423
"km5","1","shell","a35",0.400461634643842,0.0472885452265706
"km5","1","shell","a36",0.562800548975927,0.0034023341975693
"km5","1","shell","a39",0.5681862001623,0.00304567633854891
"km5","1","shell","a41",0.399692255902931,0.0477550155776854
"km5","1","shell","a42",0.399692255902931,0.0477550155776854
"km5","1","shell","a43",0.405847285830214,0.0441225043551248
"km5","1","shell","a44",0.405847285830214,0.0441225043551248
"km5","1","shell","a45",0.399692255902931,0.0477550155776854
"km5","1","shell","a46",0.405847285830214,0.0441225043551248
"km5","1","shell","a47",0.432775541762077,0.0307092989641065
"km5","1","shell","a48",0.399692255902931,0.0477550155776854
"km5","1","shell","a49",0.399692255902931,0.0477550155776854
"km5","1","shell","a58",0.473937304400781,0.0166960187076417
"km5","1","shell","a59",0.399692255902931,0.0477550155776854
"km5","1","shell","a6",0.419696103166601,0.0367437757140143
"km5","1","shell","a65",0.425466443723428,0.0339749346247702
"km5","1","shell","a66",0.399692255902931,0.0477550155776854
"km5","1","shell","a67",0.425466443723428,0.0339749346247702
"km5","1","shell","a68",0.420080792537056,0.0365537836178751
"km5","1","shell","a70",0.39661474093929,0.0496570672669763
"km5","1","shell","a71",0.400461634643842,0.0472885452265706
"km5","1","shell","a73",0.41815734568478,0.0375116011776007
"km5","1","shell","a74",0.39661474093929,0.0496570672669763
