"Group","Level","Biomarker","Analyte","Spearman_Correlation","P_Value"
NA,NA,NA,NA,NA,NA
"p16","1","p450","a113",0.534065934065934,0.0491599163719849
"p16","1","p450","a119",0.542857142857143,0.0448639664392485
"p16","1","p450","a120",0.551648351648352,0.0408490583511227
"p16","1","p450","a121",0.551648351648352,0.0408490583511227
"p16","1","p450","a125",-0.802197802197802,0.000556305612792407
"p16","1","p450","a126",0.556043956043956,0.0389436504186604
"p16","1","p450","a57",-0.621978021978022,0.0175503152905401
"p16","1","p450","a83",0.595604395604396,0.0246126107952869
"p16","1","p450","a84",0.542857142857143,0.0448639664392485
"p16","1","p450","a85",0.591208791208791,0.0259708136689625
"p16","1","p450","a86",0.534065934065934,0.0491599163719849
"p16","1","p450","a88",0.534065934065934,0.0491599163719849
"p16","1","p450","a89",0.538461538461538,0.0469761458595552
"p16","1","p450","a93",0.551648351648352,0.0408490583511227
"p16","1","p450","a99",-0.740659340659341,0.00244519764044604
NA,NA,NA,NA,NA,NA
"p16","1","sod","a105",0.591208791208791,0.0259708136689625
"p16","1","sod","a22",0.534065934065934,0.0491599163719849
NA,NA,NA,NA,NA,NA
"p16","1","ci1","a1",0.576457994591531,0.03094108047072
"p16","1","ci1","a105",-0.554455781057503,0.03962437997285
"p16","1","ci1","a11",0.572057551884725,0.0325521632640671
"p16","1","ci1","a21",0.600660429478961,0.0231170404807917
"p16","1","ci1","a25",0.627063085719795,0.0163878549814109
"p16","1","ci1","a27",0.596259986772156,0.0244146996686172
"p16","1","ci1","a28",0.589659322711947,0.0264627124255015
"p16","1","ci1","a3",0.576457994591531,0.03094108047072
"p16","1","ci1","a30",0.596259986772156,0.0244146996686172
"p16","1","ci1","a33",0.605060872185767,0.0218719448377103
"p16","1","ci1","a34",0.550055338350697,0.0415562122888211
"p16","1","ci1","a39",0.550055338350697,0.0415562122888211
"p16","1","ci1","a43",0.550055338350697,0.0415562122888211
"p16","1","ci1","a44",0.550055338350697,0.0415562122888211
"p16","1","ci1","a46",0.550055338350697,0.0415562122888211
"p16","1","ci1","a47",0.594059765418753,0.0250836641679537
"p16","1","ci1","a53",0.5522555597041,0.0405818528918109
"p16","1","ci1","a55",0.569857330531322,0.0333806534014021
"p16","1","ci1","a56",0.589659322711947,0.0264627124255015
"p16","1","ci1","a6",0.541254452937086,0.0456258832832992
"p16","1","ci1","a60",0.644664856547017,0.0128108418845452
"p16","1","ci1","a61",0.587459101358545,0.0271731366126811
"p16","1","ci1","a62",0.602860650832364,0.0224880067831519
"p16","1","ci1","a65",0.576457994591531,0.03094108047072
"p16","1","ci1","a67",0.576457994591531,0.03094108047072
"p16","1","ci1","a68",0.583058658651739,0.0286366374540483
"p16","1","ci1","a77",-0.56765710917792,0.0342246703676099
NA,NA,NA,NA,NA,NA
"p16","1","ci2","a105",0.542857142857143,0.0448639664392485
"p16","1","ci2","a112",-0.534065934065934,0.0491599163719849
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","1","shell","a12",0.578021978021978,0.030383014145237
"p16","1","shell","a14",0.578021978021978,0.030383014145237
"p16","1","shell","a16",0.621978021978022,0.0175503152905401
"p16","1","shell","a17",0.578021978021978,0.030383014145237
"p16","1","shell","a18",0.578021978021978,0.030383014145237
"p16","1","shell","a19",0.578021978021978,0.030383014145237
"p16","1","shell","a20",0.578021978021978,0.030383014145237
"p16","1","shell","a5",0.578021978021978,0.030383014145237
"p16","1","shell","a53",0.547252747252747,0.0428220493781972
"p16","1","shell","a56",0.569230769230769,0.0336194170772703
"p16","1","shell","a61",0.542857142857143,0.0448639664392485
"p16","1","shell","a63",0.578021978021978,0.030383014145237
"p16","1","shell","a7",0.578021978021978,0.030383014145237
"p16","1","shell","a76",0.582417582417582,0.0288546553576718
"p16","1","shell","a9",0.578021978021978,0.030383014145237
"p16","1","shell","a91",0.547252747252747,0.0428220493781972
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","3","sod","a107",0.535294117647059,0.0326158632940219
"p16","3","sod","a37",-0.511764705882353,0.0427234481633318
"p16","3","sod","a83",-0.547058823529412,0.0283010872421088
NA,NA,NA,NA,NA,NA
"p16","3","ci1","a105",0.614164589027128,0.0113718154431501
"p16","3","ci1","a127",0.626061239662036,0.00947449391706456
"p16","3","ci1","a51",0.667699516884214,0.0047075241030865
"p16","3","ci1","a94",0.633496646308853,0.00842202352545351
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","3","ci3","a21",0.498896382305208,0.0491588614676945
"p16","3","ci3","a24",0.56512156579705,0.0225417505125163
"p16","3","ci3","a77",0.562178224308524,0.023412621329268
NA,NA,NA,NA,NA,NA
"p16","3","shell","a1",0.643120115242997,0.00719968646470481
NA,NA,NA,NA,NA,NA
"p16","4","p450","a113",-0.653846153846154,0.0153485167321055
"p16","4","p450","a119",-0.664835164835165,0.0131655758455502
"p16","4","p450","a129",0.637362637362637,0.0191181137774632
"p16","4","p450","a131",0.697802197802198,0.00800071741122643
"p16","4","p450","a27",-0.582417582417582,0.0367413343586542
"p16","4","p450","a84",-0.565934065934066,0.0437925922354547
"p16","4","p450","a85",-0.697802197802198,0.00800071741122643
"p16","4","p450","a87",-0.67032967032967,0.012166220319952
"p16","4","p450","a88",-0.593406593406593,0.0325244402700968
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","4","ci1","a129",0.593406593406593,0.0325244402700968
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","4","ci3","a87",-0.561210984838344,0.0459811220865984
NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA
"p16","2","p450","a11",0.675,0.00576349921805086
"p16","2","p450","a110",-0.514285714285714,0.0498392334714206
"p16","2","p450","a121",0.642857142857143,0.00973994469559525
"p16","2","p450","a15",0.535714285714286,0.0395669722295495
"p16","2","p450","a21",0.55,0.033655357815007
